file,emotions,objects,colors,depths
Abstract_Expressionism/paul-jenkins_phenomena-sherman-vortex.jpg,"The viewer is likely to associate the following emotions with the image: excitement (probability: 0.24), awe (probability: 0.18).",there is a color in the center,"The main colors are: brown, lightblue, darkslategray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.41 (with moderate variation, std ≈ 0.31).
Most pixels fall into the **near** depth band (53.7% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 53.7% of pixels
  • Mid [0.33–0.67]: 18.4% of pixels
  • Far [0.67–1.00]: 27.3% of pixels"
Art_Nouveau_Modern/aubrey-beardsley_the-barge.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.19), contentment (probability: 0.15).",there is a balcony in the center. there is a woman in the top right. there is a woman in the top,"The main colors are: beige, darkgray, darkslategray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.74 (with moderate variation, std ≈ 0.37).
Most pixels fall into the **far** depth band (48.2% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 21.0% of pixels
  • Mid [0.33–0.67]: 7.1% of pixels
  • Far [0.67–1.00]: 48.2% of pixels"
Rococo/bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.50), contentment (probability: 0.33).",there is a building in the bottom left. there is a fountain in the bottom left. there is a person in the bottom left,"The main colors are: darkolivegreen, lightgray, darkkhaki","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.56 (with moderate variation, std ≈ 0.29).
Most pixels fall into the **far** depth band (45.9% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 29.6% of pixels
  • Mid [0.33–0.67]: 24.4% of pixels
  • Far [0.67–1.00]: 45.9% of pixels"
Art_Nouveau_Modern/aubrey-beardsley_page-preceding-contents-list.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.41), contentment (probability: 0.24).",there is a illustration in the center. there is a umbrella in the top. there is a dress in the right,"The main colors are: wheat, darkgray, darkolivegreen","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.76 (with moderate variation, std ≈ 0.22).
Most pixels fall into the **far** depth band (80.9% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 8.8% of pixels
  • Mid [0.33–0.67]: 9.8% of pixels
  • Far [0.67–1.00]: 80.9% of pixels"
Ukiyo_e/utagawa-kuniyoshi_the-actor-11.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.18), contentment (probability: 0.16).",there is a woman in the left. there is a couple in the right. there is a couple in the center,"The main colors are: wheat, gray, darkslategray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.55 (with moderate variation, std ≈ 0.28).
Most pixels fall into the **far** depth band (38.0% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 28.8% of pixels
  • Mid [0.33–0.67]: 31.9% of pixels
  • Far [0.67–1.00]: 38.0% of pixels"
Art_Nouveau_Modern/aubrey-beardsley_albert-in-search-of-his-ideals-1897.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.35), contentment (probability: 0.16).",there is a man in the left. there is a woman in the center. there is a woman in the right. there is a gun in the top,"The main colors are: lightgray, black, darkgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.70 (with moderate variation, std ≈ 0.22).
Most pixels fall into the **far** depth band (72.8% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 8.7% of pixels
  • Mid [0.33–0.67]: 17.9% of pixels
  • Far [0.67–1.00]: 72.8% of pixels"
Romanticism/rudolf-von-alt_a-view-of-monreale-above-palermo.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.58), contentment (probability: 0.25).",there is a monastery in the center. there is a pillar in the left. there is a pillar in the center. there is a archway in the top. there is a pillar in the center,"The main colors are: peru, saddlebrown, silver","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.45 (with moderate variation, std ≈ 0.25).
Most pixels fall into the **near** depth band (39.4% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 39.4% of pixels
  • Mid [0.33–0.67]: 36.1% of pixels
  • Far [0.67–1.00]: 23.8% of pixels"
Art_Nouveau_Modern/boris-kustodiev_coachman-at-traktir-1920.jpg,"The viewer is likely to associate the following emotions with the image: contentment (probability: 0.35), amusement (probability: 0.23).",there is a table in the bottom. there is a man in the left. there is a woman in the center. there is a tea pot in the center. there is a food in the left. there is a drink in the top. there is a food in the center,"The main colors are: darkslategray, tan, gray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.39 (with moderate variation, std ≈ 0.26).
Most pixels fall into the **near** depth band (45.7% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 45.7% of pixels
  • Mid [0.33–0.67]: 34.2% of pixels
  • Far [0.67–1.00]: 20.1% of pixels"
Post_Impressionism/richard-gerstl_meadow-with-houses-in-background-1907.jpg,"The viewer is likely to associate the following emotions with the image: contentment (probability: 0.45), awe (probability: 0.17).",there is a tree in the top,"The main colors are: darkseagreen, darkslategray, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.45 (with moderate variation, std ≈ 0.20).
Most pixels fall into the **mid** depth band (52.6% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 30.8% of pixels
  • Mid [0.33–0.67]: 52.6% of pixels
  • Far [0.67–1.00]: 16.6% of pixels"
Mannerism_Late_Renaissance/piero-di-cosimo_the-immaculate-conception-with-saints-1510.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.44), contentment (probability: 0.20).",there is a woman in the left. there is a woman in the left. there is a artist in the right. there is a artist in the center,"The main colors are: sienna, rosybrown, black","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.30 (with moderate variation, std ≈ 0.24).
Most pixels fall into the **near** depth band (63.5% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 63.5% of pixels
  • Mid [0.33–0.67]: 25.4% of pixels
  • Far [0.67–1.00]: 11.1% of pixels"
Northern_Renaissance/albrecht-durer_christ-appears-to-his-mother-1511.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.25), fear (probability: 0.22).",there is a man in the right. there is a person in the left. there is a illustration in the center. there is a spear in the right,"The main colors are: darkgray, gainsboro, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.62 (with moderate variation, std ≈ 0.27).
Most pixels fall into the **far** depth band (40.2% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 19.4% of pixels
  • Mid [0.33–0.67]: 35.5% of pixels
  • Far [0.67–1.00]: 40.2% of pixels"
Mannerism_Late_Renaissance/titian_tarquin-and-lucretia-1576.jpg,"The viewer is likely to associate the following emotions with the image: sadness (probability: 0.18), awe (probability: 0.18).",there is a woman in the center. there is a sword in the left. there is a couch in the center,"The main colors are: rosybrown, black, darkolivegreen","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.24 (with moderate variation, std ≈ 0.18).
Most pixels fall into the **near** depth band (77.8% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 77.8% of pixels
  • Mid [0.33–0.67]: 17.6% of pixels
  • Far [0.67–1.00]: 4.6% of pixels"
Realism/ilya-repin_taking-christ-into-custody-1886.jpg,"The viewer is likely to associate the following emotions with the image: fear (probability: 0.42), sadness (probability: 0.15).",there is a man in the bottom. there is a campfire in the center. there is a painter in the left. there is a person in the left,"The main colors are: darkslategray, black, rosybrown","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.18 (with moderate variation, std ≈ 0.11).
Most pixels fall into the **near** depth band (94.2% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 94.2% of pixels
  • Mid [0.33–0.67]: 4.6% of pixels
  • Far [0.67–1.00]: 1.1% of pixels"
